Year,Player,Team,Salary
2022,Karl-Anthony Towns,"$31,650,600",36599093.0
2022,Devin Booker,"$31,650,600",36599093.0
2022,Kristaps Porzingis,"$31,650,600",36599093.0
2022,Andrew Wiggins,"$31,579,390",36516749.0
2022,Joel Embiid,"$31,579,390",36516749.0
2022,Kevin Love,"$31,258,256",36145407.0
2022,Jrue Holiday,"$31,171,333",36044894.0
2022,Nikola Jokic,"$31,044,906",35898700.0
2022,CJ McCollum,"$30,864,198",35689739.0
2022,Chris Paul,"$30,800,000",35615504.0
2022,D'Angelo Russell,"$30,013,500",34706036.0
2022,Gordon Hayward,"$29,925,000",34603699.0
2022,Jamal Murray,"$29,467,800",34075017.0
2022,Brandon Ingram,"$29,467,800",34075017.0
2022,Jayson Tatum,"$28,103,500",32497412.0
2022,Bam Adebayo,"$28,103,500",32497412.0
2022,De'Aaron Fox,"$28,103,500",32497412.0
2022,Donovan Mitchell,"$28,103,500",32497412.0
2022,Al Horford,"$27,000,000",31221383.0
2022,Kyle Lowry,"$26,984,128",31203029.0
2022,Jaylen Brown,"$26,758,928",30942620.0
2022,DeMar DeRozan,"$26,000,000",30065035.0
2022,Draymond Green,"$24,026,712",27783229.0
2022,Nikola Vucevic,"$24,000,000",27752340.0
2022,Buddy Hield,"$23,073,234",26680677.0
2022,John Collins,"$23,000,000",26595993.0
2022,Malcolm Brogdon,"$21,700,000",25092741.0
2022,Tim Hardaway Jr,"$21,306,816",24638084.0
2022,Mike Conley,"$21,000,000",24283298.0
2022,Gary Harris,"$20,932,143",24204831.0
2022,Danilo Gallinari,"$20,475,000",23676215.0
2022,Harrison Barnes,"$20,284,091",23455458.0
2022,Jerami Grant,"$20,002,500",23129841.0
2022,Jarrett Allen,"$20,000,000",23126950.0
2022,Julius Randle,"$19,800,000",22895681.0
2022,Fred VanVleet,"$19,675,926",22752208.0
2022,Zach LaVine,"$19,500,000",22548776.0
2022,Goran Dragic,"$19,348,907",22374060.0
2022,Spencer Dinwiddie,"$19,314,284",22334024.0
2022,Bojan Bogdanovic,"$18,700,000",21623698.0
2022,Lonzo Ball,"$18,604,651",21513442.0
2022,Domantas Sabonis,"$18,500,000",21392429.0
2022,Eric Gordon,"$18,218,818",21067285.0
2022,Eric Bledsoe,"$18,125,000",20958799.0
2022,Bogdan Bogdanovic,"$18,000,000",20814255.0
2022,Myles Turner,"$18,000,000",20814255.0
2022,Terry Rozier,"$17,905,263",20704706.0
2022,Ricky Rubio,"$17,800,000",20582986.0
2022,Clint Capela,"$17,603,448",20355703.0
2022,Caris LeVert,"$17,500,000",20236081.0
2022,Jonathan Isaac,"$17,400,000",20120447.0
2022,Joe Harris,"$17,357,143",20070889.0
2022,Evan Fournier,"$17,142,857",19823100.0
2022,Steven Adams,"$17,073,171",19742519.0
2022,Markelle Fultz,"$16,500,000",19079734.0
2022,Aaron Gordon,"$16,409,091",18974611.0
2022,Gary Trent Jr,"$16,225,000",18761738.0
2022,OG Anunoby,"$16,071,429",18584157.0
2022,Davis Bertans,"$16,000,000",18501560.0
2022,Lauri Markkanen,"$15,690,909",18144143.0
2022,Derrick White,"$15,678,571",18129876.0
2022,Duncan Robinson,"$15,650,000",18096838.0
2022,Marcus Morris,"$15,627,907",18071291.0
2022,Will Barton,"$15,625,000",18067930.0
2022,Norman Powell,"$15,517,242",17943324.0
2022,Dejounte Murray,"$15,428,880",17841147.0
2022,Malik Beasley,"$14,491,964",16757746.0
2022,Patrick Beverley,"$14,320,987",16560038.0
2022,Thaddeus Young,"$14,190,000",16408571.0
2022,Jonas Valanciunas,"$14,000,000",16188865.0
2022,Marcus Smart,"$13,839,285",16003023.0
2022,Doug McDermott,"$13,750,000",15899778.0
2022,Christian Wood,"$13,666,667",15803416.0
2022,Derrick Rose,"$13,445,120",15547231.0
2022,Luke Kennard,"$13,347,727",15434611.0
2022,Taurean Prince,"$13,334,375",15419171.0
2022,Brook Lopez,"$13,302,325",15382110.0
2022,Kentavious Caldwell-Pope,"$13,038,862",15077455.0
2022,Joe Ingles,"$13,036,364",15074567.0
2022,Kyle Kuzma,"$13,000,000",15032517.0
2022,Robert Covington,"$12,975,471",15004153.0
2022,TJ Warren,"$12,940,000",14963137.0
2022,Deandre Ayton,"$12,632,950",14608080.0
2022,Terrence Ross,"$12,500,000",14454344.0
2022,Jordan Clarkson,"$12,420,000",14361836.0
2022,Dillon Brooks,"$12,200,000",14107439.0
2022,Kelly Olynyk,"$12,195,122",14101799.0
2022,Nicolas Batum,"$12,026,998",13907389.0
2022,Kelly Oubre,"$12,000,000",13876170.0
2022,Jusuf Nurkic,"$12,000,000",13876170.0
2022,Josh Hart,"$12,000,000",13876170.0
2022,Josh Richardson,"$11,615,328",13431355.0
2022,Marvin Bagley,"$11,312,114",13080735.0
2022,DeAndre Jordan,"$11,109,327",12846241.0
2022,Dwight Powell,"$11,080,125",12812475.0
2022,Devonte Graham,"$11,000,000",12719822.0
2022,Zion Williamson,"$10,733,400",12411540.0
2022,Larry Nance Jr,"$10,690,909",12362406.0
2022,Jeremy Lamb,"$10,500,000",12141649.0
2022,Reggie Jackson,"$10,384,500",12008090.0
2022,Richaun Holmes,"$10,384,500",12008090.0
2022,Al-Farouq Aminu,"$10,335,621",11951569.0
2022,Anthony Edwards,"$10,245,480",11847335.0
2022,Luka Doncic,"$10,174,391",11765131.0
2022,Cade Cunningham,"$10,050,120",11621431.0
2022,Danny Green,"$10,000,000",11563475.0
2022,Tomas Satoransky,"$10,000,000",11563475.0
2022,Tristan Thompson,"$9,946,611",11501738.0
2022,Kyle Anderson,"$9,937,150",11490798.0
2022,Montrezl Harrell,"$9,720,900",11240738.0
2022,Derrick Jones,"$9,720,900",11240738.0
2022,Serge Ibaka,"$9,720,900",11240738.0
2022,Derrick Favors,"$9,720,900",11240738.0
2022,Jae Crowder,"$9,720,900",11240738.0
2022,Ja Morant,"$9,603,360",11104821.0
2022,Reggie Bullock,"$9,536,000",11026930.0
2022,Alec Burks,"$9,536,000",11026930.0
2022,Talen Horton-Tucker,"$9,500,000",10985301.0
2022,Mason Plumlee,"$9,248,333",10694287.0
2022,Jaren Jackson Jr,"$9,180,560",10615917.0
2022,James Wiseman,"$9,166,800",10600006.0
2022,Jalen Green,"$8,992,080",10397969.0
2022,De'Anthony Melton,"$8,805,976",10182768.0
2022,Nerlens Noel,"$8,800,000",10175858.0
2022,Royce O'Neale,"$8,800,000",10175858.0
2022,Maxi Kleber,"$8,750,000",10118040.0
2022,Jakob Poeltl,"$8,750,000",10118040.0
2022,Thomas Bryant,"$8,666,667",10021679.0
2022,RJ Barrett,"$8,623,920",9972248.0
2022,Alex Caruso,"$8,600,000",9944588.0
2022,Delon Wright,"$8,526,316",9859384.0
2022,Dario Saric,"$8,510,000",9840517.0
2022,Monte Morris,"$8,449,074",9770065.0
2022,Tyus Jones,"$8,376,286",9685897.0
2022,Trae Young,"$8,326,471",9628294.0
2022,Daniel Theis,"$8,280,351",9574963.0
2022,LaMelo Ball,"$8,231,760",9518775.0
2022,Seth Curry,"$8,207,518",9490743.0
2022,JaMychal Green,"$8,200,000",9482049.0
2022,Cedi Osman,"$8,133,334",9404960.0
2022,Evan Mobley,"$8,075,160",9337691.0
2022,De'Andre Hunter,"$7,775,400",8991064.0
2022,DJ Augustin,"$7,622,467",8814220.0
2022,Mo Bamba,"$7,568,743",8752097.0
2022,Ivica Zubac,"$7,518,518",8694019.0
2022,Rajon Rondo,"$7,500,000",8672605.0
2022,TJ McConnell,"$7,500,000",8672606.0
2022,Patrick Williams,"$7,422,000",8582411.0
2022,Cory Joseph,"$7,310,000",8452900.0
2022,Scottie Barnes,"$7,280,400",8418672.0
2022,Darius Garland,"$7,040,880",8141704.0
2022,Chris Boucher,"$7,020,000",8117559.0
2022,PJ Tucker,"$7,000,000",8094432.0
2022,Zach Collins,"$7,000,000",8094432.0
2022,Wendell Carter,"$6,920,027",8001956.0
2022,Juan Hernangomez,"$6,803,190",7866851.0
2022,Isaac Okoro,"$6,720,720",7771488.0
2022,Jalen Suggs,"$6,592,920",7623706.0
2022,Cameron Payne,"$6,500,000",7516258.0
2022,Joakim Noah,"$6,431,666",7437241.0
2022,Jarrett Culver,"$6,395,160",7395027.0
2022,Khem Birch,"$6,350,000",7342806.0
2022,Collin Sexton,"$6,349,671",7342426.0
2022,Onyeka Okongwu,"$6,104,280",7058669.0
2022,Justin Holiday,"$6,006,420",6945508.0
2022,Josh Giddey,"$5,988,000",6924209.0
2022,Patrick Mills,"$5,890,000",6810886.0
